date,sh_SWE_mm,sh_SWE_qc,sh_SWE_auto6h_mm,sh_SWE_6hdiff,sh_SWE_auto24h_mm,sh_SWE_24hdiff,sh_SWE_L3_mm,sh_SWE_L2diff,sh_SWE_L3_qc,sh_SWE_L3_qa,sh_depth_cm,sh_depth_qc,sh_depth_auto6h_cm,sh_depth_6hdiff,sh_depth_auto12h_cm,sh_depth_12hdiff,sh_depth_auto24h_cm,sh_depth_24hdiff,sh_depth_L3_cm,sh_depth_L2diff,sh_depth_L3_qc,sh_depth_L3_qa,sh_precip_mm,sh_precip_qc,sh_precip_auto24h_mm,sh_precip_24hrdiff,sh_precip_L3_mm,sh_precip_L2diff,sh_precip_L3_qc,sh_precip_L3_qa,w10_precip_auto,sh_temp_L3_C,sh_temp_L3_qc,sh_temp_L3_qa,sh_sm2_L3_%,sh_sm2_L3_qc,sh_sm2_L3_qa,sh_sm8_L3_%,sh_sm8_L3_qc,sh_sm8_L3_qa,sh_sm20_L3_%,sh_sm20_L3_qc,sh_sm20_L3_qa,sh_st2_L3_C,sh_st2_L3_qc,sh_st2_L3_qa,sh_st8_L3_C,sh_st8_L3_qc,sh_st8_L3_qa,sh_st20_L3_C,sh_st20_L3_qc,sh_st20_L3_qa,sd_temp_obs_C,sd_precip_mm,sd_depth_cm,sd_SWE_mm
12/26/2011 21:00,51,V,51,0,64,0,64,0,V,P,23,V,23,1.5,23,1.5,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-0.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.9,236,23,64
12/26/2011 22:00,51,V,51,0,64,0,64,0,V,P,20,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.8,236,23,64
12/26/2011 23:00,51,V,51,0,64,0,64,0,V,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-2.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.8,236,23,64
12/27/2011 0:00,64,E,57.5,6.5,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-3.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.8,236,23,64
12/27/2011 1:00,64,E,64,6.5,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-2.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.7,236,22.9,63.9
12/27/2011 2:00,64,E,64,0,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-3.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.5,236,22.8,63.8
12/27/2011 3:00,64,E,64,0,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-3.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.4,236,22.6,63.6
12/27/2011 4:00,64,E,64,0,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-4.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.2,236,22.5,63.5
12/27/2011 5:00,64,E,64,0,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-4.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1.1,236,22.4,63.4
12/27/2011 6:00,64,E,64,0,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-4.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.9,236,22.2,63.2
12/27/2011 7:00,64,E,64,0,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-4.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.8,236,22.1,63.1
12/27/2011 8:00,64,E,64,0,64,0,64,0,E,P,23,V,23,0,23,0,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-4.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.6,236,22,63
12/27/2011 9:00,64,E,64,0,64,0,64,0,E,P,20,V,21.5,-1.5,21.5,-1.5,23,0,23,0,V,P,236,V,236,0,191,0,V,P,213,-3.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.5,236,21.9,62.9
12/27/2011 10:00,64,E,64,0,64,0,64,0,E,P,15,V,17.5,-4,19,-2.5,23,0,23,0,V,P,234,V,236,0,191,0,V,P,213,1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.3,236,21.8,62.8
12/27/2011 11:00,64,E,64,0,64,0,64,0,E,P,15,V,15,-2.5,19,0,23,0,23,0,V,P,231,V,236,0,191,0,V,P,213,6.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.2,236,21.6,62.6
